leg_id,system,mode,cutoff_ps,t_start_ps,t_end_ps,production_origin_ps,production_elapsed_ns,nrep,dG_kcal,dG_err_kcal,replica_ns_elapsed,replica_ns_nominal,source_csv,source_log
f9bccb219ac6e894,1CHO,partner2,1000,550.0,1000.0,100,0.9,64,-80.2501115048095,0.1860740026270968,57.6,64.0,source_data/budget/legs/f9bccb219ac6e894/bar_time_series.csv,source_data/budget/legs/f9bccb219ac6e894/bar1.log
f9bccb219ac6e894,1CHO,partner2,2000,1050.0,2000.0,100,1.9,64,-80.24708846509512,0.2079281159466045,121.6,128.0,source_data/budget/legs/f9bccb219ac6e894/bar_time_series.csv,source_data/budget/legs/f9bccb219ac6e894/bar1.log
f9bccb219ac6e894,1CHO,partner2,4000,2050.0,4000.0,100,3.9,64,-80.60726308073541,0.1709274679940835,249.6,256.0,source_data/budget/legs/f9bccb219ac6e894/bar_time_series.csv,source_data/budget/legs/f9bccb219ac6e894/bar1.log
7597f7d84efc232e,1CHO,complex,1000,550.0,1000.0,100,0.9,32,-71.489761570725,0.1943238370784903,28.8,32.0,source_data/budget/legs/7597f7d84efc232e/bar_time_series.csv,source_data/budget/legs/7597f7d84efc232e/bar1.log
7597f7d84efc232e,1CHO,complex,2000,1050.0,2000.0,100,1.9,32,-71.37732402395187,0.1797439318212937,60.8,64.0,source_data/budget/legs/7597f7d84efc232e/bar_time_series.csv,source_data/budget/legs/7597f7d84efc232e/bar1.log
7597f7d84efc232e,1CHO,complex,4000,2050.0,4000.0,100,3.9,32,-71.55094634507893,0.1223805642153516,124.8,128.0,source_data/budget/legs/7597f7d84efc232e/bar_time_series.csv,source_data/budget/legs/7597f7d84efc232e/bar1.log
a32fa2f597841d08,1CHO,partner2,1000,550.0,1000.0,100,0.9,32,-71.11277943043837,0.1977479710440537,28.8,32.0,source_data/budget/legs/a32fa2f597841d08/bar_time_series.csv,source_data/budget/legs/a32fa2f597841d08/bar1.log
a32fa2f597841d08,1CHO,partner2,2000,1050.0,2000.0,100,1.9,32,-71.33589365531932,0.1700074742633946,60.8,64.0,source_data/budget/legs/a32fa2f597841d08/bar_time_series.csv,source_data/budget/legs/a32fa2f597841d08/bar1.log
a32fa2f597841d08,1CHO,partner2,4000,2050.0,4000.0,100,3.9,32,-71.80846413965082,0.1500172936680394,124.8,128.0,source_data/budget/legs/a32fa2f597841d08/bar_time_series.csv,source_data/budget/legs/a32fa2f597841d08/bar1.log
4a5315a1befeaa87,1MLC,complex,1000,550.0,1000.0,100,0.9,32,-9.913211346793847,0.3401731113034543,28.8,32.0,source_data/budget/legs/4a5315a1befeaa87/bar_time_series.csv,source_data/budget/legs/4a5315a1befeaa87/bar1.log
4a5315a1befeaa87,1MLC,complex,2000,1050.0,2000.0,100,1.9,32,-10.995473263474684,0.1979415651465185,60.8,64.0,source_data/budget/legs/4a5315a1befeaa87/bar_time_series.csv,source_data/budget/legs/4a5315a1befeaa87/bar1.log
4a5315a1befeaa87,1MLC,complex,4000,2050.0,4000.0,100,3.9,32,-10.89939109535108,0.2032794997168529,124.8,128.0,source_data/budget/legs/4a5315a1befeaa87/bar_time_series.csv,source_data/budget/legs/4a5315a1befeaa87/bar1.log
de83a8bef3ddfdce,1MLC,partner1,1000,550.0,1000.0,100,0.9,32,-9.731108486202585,0.2067000772266664,28.8,32.0,source_data/budget/legs/de83a8bef3ddfdce/bar_time_series.csv,source_data/budget/legs/de83a8bef3ddfdce/bar1.log
de83a8bef3ddfdce,1MLC,partner1,2000,1050.0,2000.0,100,1.9,32,-10.16715778742496,0.1333945446377019,60.8,64.0,source_data/budget/legs/de83a8bef3ddfdce/bar_time_series.csv,source_data/budget/legs/de83a8bef3ddfdce/bar1.log
de83a8bef3ddfdce,1MLC,partner1,4000,2050.0,4000.0,100,3.9,32,-10.357904329171223,0.1134446231930666,124.8,128.0,source_data/budget/legs/de83a8bef3ddfdce/bar_time_series.csv,source_data/budget/legs/de83a8bef3ddfdce/bar1.log
f9302aa63a15e732,1MLC,complex,1000,550.0,1000.0,100,0.9,64,-134.2027078592822,0.1207273305280456,57.6,64.0,source_data/budget/legs/f9302aa63a15e732/bar_time_series.csv,source_data/budget/legs/f9302aa63a15e732/bar1.log
f9302aa63a15e732,1MLC,complex,2000,1050.0,2000.0,100,1.9,64,-134.25609841644751,0.1313619876836565,121.6,128.0,source_data/budget/legs/f9302aa63a15e732/bar_time_series.csv,source_data/budget/legs/f9302aa63a15e732/bar1.log
f9302aa63a15e732,1MLC,complex,4000,2050.0,4000.0,100,3.9,64,-133.99923576928092,0.0760705999132552,249.6,256.0,source_data/budget/legs/f9302aa63a15e732/bar_time_series.csv,source_data/budget/legs/f9302aa63a15e732/bar1.log
0e1f9628b9301a1c,1MLC,partner1,1000,550.0,1000.0,100,0.9,64,-133.7061762294467,0.1538200190903897,57.6,64.0,source_data/budget/legs/0e1f9628b9301a1c/bar_time_series.csv,source_data/budget/legs/0e1f9628b9301a1c/bar1.log
0e1f9628b9301a1c,1MLC,partner1,2000,1050.0,2000.0,100,1.9,64,-133.75861738816738,0.1159436399848405,121.6,128.0,source_data/budget/legs/0e1f9628b9301a1c/bar_time_series.csv,source_data/budget/legs/0e1f9628b9301a1c/bar1.log
0e1f9628b9301a1c,1MLC,partner1,4000,2050.0,4000.0,100,3.9,64,-133.64596133958213,0.1108101083779217,249.6,256.0,source_data/budget/legs/0e1f9628b9301a1c/bar_time_series.csv,source_data/budget/legs/0e1f9628b9301a1c/bar1.log
b22296833f2eb7e9,1MLC,complex,1000,550.0,1000.0,100,0.9,32,81.00087377613929,0.1944310231786025,28.8,32.0,source_data/budget/legs/b22296833f2eb7e9/bar_time_series.csv,source_data/budget/legs/b22296833f2eb7e9/bar1.log
b22296833f2eb7e9,1MLC,complex,2000,1050.0,2000.0,100,1.9,32,81.39739710845716,0.2368842039023462,60.8,64.0,source_data/budget/legs/b22296833f2eb7e9/bar_time_series.csv,source_data/budget/legs/b22296833f2eb7e9/bar1.log
b22296833f2eb7e9,1MLC,complex,4000,2050.0,4000.0,100,3.9,32,81.04357019377785,0.1688080115983934,124.8,128.0,source_data/budget/legs/b22296833f2eb7e9/bar_time_series.csv,source_data/budget/legs/b22296833f2eb7e9/bar1.log
023f3f8b8f8f8c0e,1MLC,partner1,1000,550.0,1000.0,100,0.9,32,81.4675593465377,0.2254027632417602,28.8,32.0,source_data/budget/legs/023f3f8b8f8f8c0e/bar_time_series.csv,source_data/budget/legs/023f3f8b8f8f8c0e/bar1.log
023f3f8b8f8f8c0e,1MLC,partner1,2000,1050.0,2000.0,100,1.9,32,80.90284221961696,0.1464401192817811,60.8,64.0,source_data/budget/legs/023f3f8b8f8f8c0e/bar_time_series.csv,source_data/budget/legs/023f3f8b8f8f8c0e/bar1.log
023f3f8b8f8f8c0e,1MLC,partner1,4000,2050.0,4000.0,100,3.9,32,81.27515198938376,0.1048192875130209,124.8,128.0,source_data/budget/legs/023f3f8b8f8f8c0e/bar_time_series.csv,source_data/budget/legs/023f3f8b8f8f8c0e/bar1.log
e1d729c24c0f3f0e,1MLC,complex,1000,550.0,1000.0,100,0.9,64,-30.943103404647484,0.1954022303065458,57.6,64.0,source_data/budget/legs/e1d729c24c0f3f0e/bar_time_series.csv,source_data/budget/legs/e1d729c24c0f3f0e/bar1.log
e1d729c24c0f3f0e,1MLC,complex,2000,1050.0,2000.0,100,1.9,64,-30.56572409537471,0.1572946788577494,121.6,128.0,source_data/budget/legs/e1d729c24c0f3f0e/bar_time_series.csv,source_data/budget/legs/e1d729c24c0f3f0e/bar1.log
e1d729c24c0f3f0e,1MLC,complex,4000,2050.0,4000.0,100,3.9,64,-30.95270791780455,0.1278127181776985,249.6,256.0,source_data/budget/legs/e1d729c24c0f3f0e/bar_time_series.csv,source_data/budget/legs/e1d729c24c0f3f0e/bar1.log
5e537d334c025649,1MLC,partner1,1000,550.0,1000.0,100,0.9,64,-32.05130934929389,0.1762704461207188,57.6,64.0,source_data/budget/legs/5e537d334c025649/bar_time_series.csv,source_data/budget/legs/5e537d334c025649/bar1.log
5e537d334c025649,1MLC,partner1,2000,1050.0,2000.0,100,1.9,64,-31.78741876173607,0.1761915337638993,121.6,128.0,source_data/budget/legs/5e537d334c025649/bar_time_series.csv,source_data/budget/legs/5e537d334c025649/bar1.log
5e537d334c025649,1MLC,partner1,4000,2050.0,4000.0,100,3.9,64,-31.96532683735335,0.099995488796693,249.6,256.0,source_data/budget/legs/5e537d334c025649/bar_time_series.csv,source_data/budget/legs/5e537d334c025649/bar1.log
d930ced9b893be52,1MLC,complex,1000,550.0,1000.0,100,0.9,32,79.5328283332376,0.1621706198683347,28.8,32.0,source_data/budget/legs/d930ced9b893be52/bar_time_series.csv,source_data/budget/legs/d930ced9b893be52/bar1.log
d930ced9b893be52,1MLC,complex,2000,1050.0,2000.0,100,1.9,32,79.91243834379284,0.1577746561433095,60.8,64.0,source_data/budget/legs/d930ced9b893be52/bar_time_series.csv,source_data/budget/legs/d930ced9b893be52/bar1.log
d930ced9b893be52,1MLC,complex,4000,2050.0,4000.0,100,3.9,32,80.47566774129277,0.1319959277903965,124.8,128.0,source_data/budget/legs/d930ced9b893be52/bar_time_series.csv,source_data/budget/legs/d930ced9b893be52/bar1.log
1bd9ccc663d200be,1MLC,partner1,1000,550.0,1000.0,100,0.9,32,80.30519739269073,0.2676101643689939,28.8,32.0,source_data/budget/legs/1bd9ccc663d200be/bar_time_series.csv,source_data/budget/legs/1bd9ccc663d200be/bar1.log
1bd9ccc663d200be,1MLC,partner1,2000,1050.0,2000.0,100,1.9,32,80.69426657913895,0.153306876978305,60.8,64.0,source_data/budget/legs/1bd9ccc663d200be/bar_time_series.csv,source_data/budget/legs/1bd9ccc663d200be/bar1.log
1bd9ccc663d200be,1MLC,partner1,4000,2050.0,4000.0,100,3.9,32,80.23470205324085,0.1485874414556736,124.8,128.0,source_data/budget/legs/1bd9ccc663d200be/bar_time_series.csv,source_data/budget/legs/1bd9ccc663d200be/bar1.log
47f81f7614a621d0,1MLC,complex,1000,550.0,1000.0,100,0.9,32,-10.978501726844268,0.1649114288877146,28.8,32.0,source_data/budget/legs/47f81f7614a621d0/bar_time_series.csv,source_data/budget/legs/47f81f7614a621d0/bar1.log
47f81f7614a621d0,1MLC,complex,2000,1050.0,2000.0,100,1.9,32,-10.522107168751711,0.2497229521114687,60.8,64.0,source_data/budget/legs/47f81f7614a621d0/bar_time_series.csv,source_data/budget/legs/47f81f7614a621d0/bar1.log
47f81f7614a621d0,1MLC,complex,4000,2050.0,4000.0,100,3.9,32,-10.738235124837932,0.1126775398417297,124.8,128.0,source_data/budget/legs/47f81f7614a621d0/bar_time_series.csv,source_data/budget/legs/47f81f7614a621d0/bar1.log
df5ac58760d19b20,1MLC,partner1,1000,550.0,1000.0,100,0.9,32,-10.25290179405848,0.1691542597622441,28.8,32.0,source_data/budget/legs/df5ac58760d19b20/bar_time_series.csv,source_data/budget/legs/df5ac58760d19b20/bar1.log
df5ac58760d19b20,1MLC,partner1,2000,1050.0,2000.0,100,1.9,32,-10.363861170034236,0.1370344091236903,60.8,64.0,source_data/budget/legs/df5ac58760d19b20/bar_time_series.csv,source_data/budget/legs/df5ac58760d19b20/bar1.log
df5ac58760d19b20,1MLC,partner1,4000,2050.0,4000.0,100,3.9,32,-9.900331976915066,0.1369533971900873,124.8,128.0,source_data/budget/legs/df5ac58760d19b20/bar_time_series.csv,source_data/budget/legs/df5ac58760d19b20/bar1.log
01037c0191efc827,1MLC,complex,1000,550.0,1000.0,100,0.9,64,-31.459558935265814,0.0949078258486845,57.6,64.0,source_data/budget/legs/01037c0191efc827/bar_time_series.csv,source_data/budget/legs/01037c0191efc827/bar1.log
01037c0191efc827,1MLC,complex,2000,1050.0,2000.0,100,1.9,64,-31.6739891223269,0.1324816811223209,121.6,128.0,source_data/budget/legs/01037c0191efc827/bar_time_series.csv,source_data/budget/legs/01037c0191efc827/bar1.log
01037c0191efc827,1MLC,complex,4000,2050.0,4000.0,100,3.9,64,-31.599286549453826,0.0629124389397711,249.6,256.0,source_data/budget/legs/01037c0191efc827/bar_time_series.csv,source_data/budget/legs/01037c0191efc827/bar1.log
89005d539d40d85d,1MLC,partner1,1000,550.0,1000.0,100,0.9,64,-32.49063537397481,0.1002364183277774,57.6,64.0,source_data/budget/legs/89005d539d40d85d/bar_time_series.csv,source_data/budget/legs/89005d539d40d85d/bar1.log
89005d539d40d85d,1MLC,partner1,2000,1050.0,2000.0,100,1.9,64,-32.428290293381075,0.1444963940677918,121.6,128.0,source_data/budget/legs/89005d539d40d85d/bar_time_series.csv,source_data/budget/legs/89005d539d40d85d/bar1.log
89005d539d40d85d,1MLC,partner1,4000,2050.0,4000.0,100,3.9,64,-32.81597723958593,0.106100370952847,249.6,256.0,source_data/budget/legs/89005d539d40d85d/bar_time_series.csv,source_data/budget/legs/89005d539d40d85d/bar1.log
88c9baa2690f8c3b,1MLC,complex,1000,550.0,1000.0,100,0.9,32,80.16039074774811,0.2308834147812332,28.8,32.0,source_data/budget/legs/88c9baa2690f8c3b/bar_time_series.csv,source_data/budget/legs/88c9baa2690f8c3b/bar1.log
88c9baa2690f8c3b,1MLC,complex,2000,1050.0,2000.0,100,1.9,32,80.54408647521558,0.1444226355770132,60.8,64.0,source_data/budget/legs/88c9baa2690f8c3b/bar_time_series.csv,source_data/budget/legs/88c9baa2690f8c3b/bar1.log
88c9baa2690f8c3b,1MLC,complex,4000,2050.0,4000.0,100,3.9,32,80.75600957025846,0.1301037980470265,124.8,128.0,source_data/budget/legs/88c9baa2690f8c3b/bar_time_series.csv,source_data/budget/legs/88c9baa2690f8c3b/bar1.log
9d39cc959010efe5,1MLC,partner1,1000,550.0,1000.0,100,0.9,32,79.77672832599589,0.1873923805351296,28.8,32.0,source_data/budget/legs/9d39cc959010efe5/bar_time_series.csv,source_data/budget/legs/9d39cc959010efe5/bar1.log
9d39cc959010efe5,1MLC,partner1,2000,1050.0,2000.0,100,1.9,32,80.0859064729056,0.1946545733932869,60.8,64.0,source_data/budget/legs/9d39cc959010efe5/bar_time_series.csv,source_data/budget/legs/9d39cc959010efe5/bar1.log
9d39cc959010efe5,1MLC,partner1,4000,2050.0,4000.0,100,3.9,32,79.9820823837108,0.0783032399991151,124.8,128.0,source_data/budget/legs/9d39cc959010efe5/bar_time_series.csv,source_data/budget/legs/9d39cc959010efe5/bar1.log
870d8ee1e8ba038f,1MLC,complex,1000,550.0,1000.0,100,0.9,32,-10.159446999638565,0.2397927667372331,28.8,32.0,source_data/budget/legs/870d8ee1e8ba038f/bar_time_series.csv,source_data/budget/legs/870d8ee1e8ba038f/bar1.log
870d8ee1e8ba038f,1MLC,complex,2000,1050.0,2000.0,100,1.9,32,-10.272523483426536,0.1955745538517284,60.8,64.0,source_data/budget/legs/870d8ee1e8ba038f/bar_time_series.csv,source_data/budget/legs/870d8ee1e8ba038f/bar1.log
870d8ee1e8ba038f,1MLC,complex,4000,2050.0,4000.0,100,3.9,32,-9.857145755264751,0.1288621522271249,124.8,128.0,source_data/budget/legs/870d8ee1e8ba038f/bar_time_series.csv,source_data/budget/legs/870d8ee1e8ba038f/bar1.log
ec671c8e84dc1fe6,1MLC,partner1,1000,550.0,1000.0,100,0.9,32,-9.398837917878032,0.1377769143432868,28.8,32.0,source_data/budget/legs/ec671c8e84dc1fe6/bar_time_series.csv,source_data/budget/legs/ec671c8e84dc1fe6/bar1.log
ec671c8e84dc1fe6,1MLC,partner1,2000,1050.0,2000.0,100,1.9,32,-9.329159049083676,0.1066185560982668,60.8,64.0,source_data/budget/legs/ec671c8e84dc1fe6/bar_time_series.csv,source_data/budget/legs/ec671c8e84dc1fe6/bar1.log
ec671c8e84dc1fe6,1MLC,partner1,4000,2050.0,4000.0,100,3.9,32,-9.058315149153453,0.1092455626404386,124.8,128.0,source_data/budget/legs/ec671c8e84dc1fe6/bar_time_series.csv,source_data/budget/legs/ec671c8e84dc1fe6/bar1.log
1cd58bc4f2b04784,1MLC,complex,1000,550.0,1000.0,100,0.9,64,-133.81835069856504,0.1831368771391543,57.6,64.0,source_data/budget/legs/1cd58bc4f2b04784/bar_time_series.csv,source_data/budget/legs/1cd58bc4f2b04784/bar1.log
1cd58bc4f2b04784,1MLC,complex,2000,1050.0,2000.0,100,1.9,64,-133.62338583186315,0.1334173654004861,121.6,128.0,source_data/budget/legs/1cd58bc4f2b04784/bar_time_series.csv,source_data/budget/legs/1cd58bc4f2b04784/bar1.log
1cd58bc4f2b04784,1MLC,complex,4000,2050.0,4000.0,100,3.9,64,-133.74668560309598,0.1570625186675977,249.6,256.0,source_data/budget/legs/1cd58bc4f2b04784/bar_time_series.csv,source_data/budget/legs/1cd58bc4f2b04784/bar1.log
7f73029d325c4d77,1MLC,partner1,1000,550.0,1000.0,100,0.9,64,-127.01903087851932,0.2487897961680964,57.6,64.0,source_data/budget/legs/7f73029d325c4d77/bar_time_series.csv,source_data/budget/legs/7f73029d325c4d77/bar1.log
7f73029d325c4d77,1MLC,partner1,2000,1050.0,2000.0,100,1.9,64,-127.64207667193406,0.1351131953997202,121.6,128.0,source_data/budget/legs/7f73029d325c4d77/bar_time_series.csv,source_data/budget/legs/7f73029d325c4d77/bar1.log
7f73029d325c4d77,1MLC,partner1,4000,2050.0,4000.0,100,3.9,64,-128.08894015880006,0.0930533748222137,249.6,256.0,source_data/budget/legs/7f73029d325c4d77/bar_time_series.csv,source_data/budget/legs/7f73029d325c4d77/bar1.log
99f7294596cfe81c,1PPF,complex,1000,550.0,1000.0,100,0.9,32,-72.06769166486053,0.2644223372744034,28.8,32.0,source_data/budget/legs/99f7294596cfe81c/bar_time_series.csv,source_data/budget/legs/99f7294596cfe81c/bar1.log
99f7294596cfe81c,1PPF,complex,2000,1050.0,2000.0,100,1.9,32,-71.53258210533335,0.2086204401858373,60.8,64.0,source_data/budget/legs/99f7294596cfe81c/bar_time_series.csv,source_data/budget/legs/99f7294596cfe81c/bar1.log
99f7294596cfe81c,1PPF,complex,4000,2050.0,4000.0,100,3.9,32,-71.78132143294542,0.2071720809312695,124.8,128.0,source_data/budget/legs/99f7294596cfe81c/bar_time_series.csv,source_data/budget/legs/99f7294596cfe81c/bar1.log
23c9d38e71f6a943,1PPF,partner2,1000,550.0,1000.0,100,0.9,32,-71.08062921160281,0.135233537985299,28.8,32.0,source_data/budget/legs/23c9d38e71f6a943/bar_time_series.csv,source_data/budget/legs/23c9d38e71f6a943/bar1.log
23c9d38e71f6a943,1PPF,partner2,2000,1050.0,2000.0,100,1.9,32,-71.49176317074034,0.1599528937657723,60.8,64.0,source_data/budget/legs/23c9d38e71f6a943/bar_time_series.csv,source_data/budget/legs/23c9d38e71f6a943/bar1.log
23c9d38e71f6a943,1PPF,partner2,4000,2050.0,4000.0,100,3.9,32,-71.15265376650973,0.1558478525843659,124.8,128.0,source_data/budget/legs/23c9d38e71f6a943/bar_time_series.csv,source_data/budget/legs/23c9d38e71f6a943/bar1.log
788a6d9f52020930,1PPF,complex,1000,550.0,1000.0,100,0.9,32,19.330207686397905,0.2184180984127819,28.8,32.0,source_data/budget/legs/788a6d9f52020930/bar_time_series.csv,source_data/budget/legs/788a6d9f52020930/bar1.log
788a6d9f52020930,1PPF,complex,2000,1050.0,2000.0,100,1.9,32,19.62676951047164,0.4102592492583336,60.8,64.0,source_data/budget/legs/788a6d9f52020930/bar_time_series.csv,source_data/budget/legs/788a6d9f52020930/bar1.log
788a6d9f52020930,1PPF,complex,4000,2050.0,4000.0,100,3.9,32,16.696440895757412,0.2206766483767136,124.8,128.0,source_data/budget/legs/788a6d9f52020930/bar_time_series.csv,source_data/budget/legs/788a6d9f52020930/bar1.log
72534c6f9f01e1d0,1PPF,partner2,1000,550.0,1000.0,100,0.9,32,17.966144607465896,0.2802884595746952,28.8,32.0,source_data/budget/legs/72534c6f9f01e1d0/bar_time_series.csv,source_data/budget/legs/72534c6f9f01e1d0/bar1.log
72534c6f9f01e1d0,1PPF,partner2,2000,1050.0,2000.0,100,1.9,32,18.075523940266592,0.1380761394348954,60.8,64.0,source_data/budget/legs/72534c6f9f01e1d0/bar_time_series.csv,source_data/budget/legs/72534c6f9f01e1d0/bar1.log
72534c6f9f01e1d0,1PPF,partner2,4000,2050.0,4000.0,100,3.9,32,18.085121309359096,0.1125651117601492,124.8,128.0,source_data/budget/legs/72534c6f9f01e1d0/bar_time_series.csv,source_data/budget/legs/72534c6f9f01e1d0/bar1.log
00d931af01043cb4,1PPF,complex,1000,550.0,1000.0,100,0.9,32,-70.89055939640113,0.2678429575497821,28.8,32.0,source_data/budget/legs/00d931af01043cb4/bar_time_series.csv,source_data/budget/legs/00d931af01043cb4/bar1.log
00d931af01043cb4,1PPF,complex,2000,1050.0,2000.0,100,1.9,32,-71.78932199706782,0.2011305986532646,60.8,64.0,source_data/budget/legs/00d931af01043cb4/bar_time_series.csv,source_data/budget/legs/00d931af01043cb4/bar1.log
00d931af01043cb4,1PPF,complex,4000,2050.0,4000.0,100,3.9,32,-71.39507206452646,0.1048442631273123,124.8,128.0,source_data/budget/legs/00d931af01043cb4/bar_time_series.csv,source_data/budget/legs/00d931af01043cb4/bar1.log
456ab1d1410ec4dc,1PPF,partner2,1000,550.0,1000.0,100,0.9,32,-71.20897180437647,0.2080669164357962,28.8,32.0,source_data/budget/legs/456ab1d1410ec4dc/bar_time_series.csv,source_data/budget/legs/456ab1d1410ec4dc/bar1.log
456ab1d1410ec4dc,1PPF,partner2,2000,1050.0,2000.0,100,1.9,32,-70.8072532725756,0.1121008342381003,60.8,64.0,source_data/budget/legs/456ab1d1410ec4dc/bar_time_series.csv,source_data/budget/legs/456ab1d1410ec4dc/bar1.log
456ab1d1410ec4dc,1PPF,partner2,4000,2050.0,4000.0,100,3.9,32,-71.49547556655247,0.1362359673446314,124.8,128.0,source_data/budget/legs/456ab1d1410ec4dc/bar_time_series.csv,source_data/budget/legs/456ab1d1410ec4dc/bar1.log
cc122f0169a605dd,1PPF,complex,1000,550.0,1000.0,100,0.9,64,-78.70717650242167,0.1979722799406226,57.6,64.0,source_data/budget/legs/cc122f0169a605dd/bar_time_series.csv,source_data/budget/legs/cc122f0169a605dd/bar1.log
cc122f0169a605dd,1PPF,complex,2000,1050.0,2000.0,100,1.9,64,-78.77642001367221,0.1988570997889237,121.6,128.0,source_data/budget/legs/cc122f0169a605dd/bar_time_series.csv,source_data/budget/legs/cc122f0169a605dd/bar1.log
cc122f0169a605dd,1PPF,complex,4000,2050.0,4000.0,100,3.9,64,-80.00855303839246,0.2517476957479413,249.6,256.0,source_data/budget/legs/cc122f0169a605dd/bar_time_series.csv,source_data/budget/legs/cc122f0169a605dd/bar1.log
b74651e6830e9b83,1PPF,partner2,1000,550.0,1000.0,100,0.9,64,-84.9308469707685,0.1918901055110286,57.6,64.0,source_data/budget/legs/b74651e6830e9b83/bar_time_series.csv,source_data/budget/legs/b74651e6830e9b83/bar1.log
b74651e6830e9b83,1PPF,partner2,2000,1050.0,2000.0,100,1.9,64,-84.48242387820405,0.1119120723799721,121.6,128.0,source_data/budget/legs/b74651e6830e9b83/bar_time_series.csv,source_data/budget/legs/b74651e6830e9b83/bar1.log
b74651e6830e9b83,1PPF,partner2,4000,2050.0,4000.0,100,3.9,64,-84.76073022204957,0.0719584390086191,249.6,256.0,source_data/budget/legs/b74651e6830e9b83/bar_time_series.csv,source_data/budget/legs/b74651e6830e9b83/bar1.log
674eba83f5ddf819,1PPF,complex,1000,550.0,1000.0,100,0.9,32,18.961045506335253,0.2954130262520295,28.8,32.0,source_data/budget/legs/674eba83f5ddf819/bar_time_series.csv,source_data/budget/legs/674eba83f5ddf819/bar1.log
674eba83f5ddf819,1PPF,complex,2000,1050.0,2000.0,100,1.9,32,19.024789894060305,0.2687075358448493,60.8,64.0,source_data/budget/legs/674eba83f5ddf819/bar_time_series.csv,source_data/budget/legs/674eba83f5ddf819/bar1.log
674eba83f5ddf819,1PPF,complex,4000,2050.0,4000.0,100,3.9,32,18.56536981759316,0.1931593664212036,124.8,128.0,source_data/budget/legs/674eba83f5ddf819/bar_time_series.csv,source_data/budget/legs/674eba83f5ddf819/bar1.log
b55714fde568b0e1,1PPF,partner2,1000,550.0,1000.0,100,0.9,32,18.182124578844448,0.1889284251425419,28.8,32.0,source_data/budget/legs/b55714fde568b0e1/bar_time_series.csv,source_data/budget/legs/b55714fde568b0e1/bar1.log
b55714fde568b0e1,1PPF,partner2,2000,1050.0,2000.0,100,1.9,32,18.100027489632552,0.1182031246486632,60.8,64.0,source_data/budget/legs/b55714fde568b0e1/bar_time_series.csv,source_data/budget/legs/b55714fde568b0e1/bar1.log
b55714fde568b0e1,1PPF,partner2,4000,2050.0,4000.0,100,3.9,32,17.788819611738234,0.0888095810145554,124.8,128.0,source_data/budget/legs/b55714fde568b0e1/bar_time_series.csv,source_data/budget/legs/b55714fde568b0e1/bar1.log
250c9b9e0983d5e5,1PPF,complex,1000,550.0,1000.0,100,0.9,64,-83.87734252578431,0.2161527461806689,57.6,64.0,source_data/budget/legs/250c9b9e0983d5e5/bar_time_series.csv,source_data/budget/legs/250c9b9e0983d5e5/bar1.log
250c9b9e0983d5e5,1PPF,complex,2000,1050.0,2000.0,100,1.9,64,-83.81401683086045,0.1602700957982869,121.6,128.0,source_data/budget/legs/250c9b9e0983d5e5/bar_time_series.csv,source_data/budget/legs/250c9b9e0983d5e5/bar1.log
250c9b9e0983d5e5,1PPF,complex,4000,2050.0,4000.0,100,3.9,64,-84.1192460906648,0.1108716311209367,249.6,256.0,source_data/budget/legs/250c9b9e0983d5e5/bar_time_series.csv,source_data/budget/legs/250c9b9e0983d5e5/bar1.log
1e1515816d2db892,1PPF,partner2,1000,550.0,1000.0,100,0.9,64,-84.97167838084464,0.1748253984111625,57.6,64.0,source_data/budget/legs/1e1515816d2db892/bar_time_series.csv,source_data/budget/legs/1e1515816d2db892/bar1.log
1e1515816d2db892,1PPF,partner2,2000,1050.0,2000.0,100,1.9,64,-85.06446102332836,0.1267764733559548,121.6,128.0,source_data/budget/legs/1e1515816d2db892/bar_time_series.csv,source_data/budget/legs/1e1515816d2db892/bar1.log
1e1515816d2db892,1PPF,partner2,4000,2050.0,4000.0,100,3.9,64,-85.05855089560595,0.1384515580017717,249.6,256.0,source_data/budget/legs/1e1515816d2db892/bar_time_series.csv,source_data/budget/legs/1e1515816d2db892/bar1.log
14ec082b83e8ab88,1PPF,complex,1000,550.0,1000.0,100,0.9,64,-81.65332583518628,0.2771881191400845,57.6,64.0,source_data/budget/legs/14ec082b83e8ab88/bar_time_series.csv,source_data/budget/legs/14ec082b83e8ab88/bar1.log
14ec082b83e8ab88,1PPF,complex,2000,1050.0,2000.0,100,1.9,64,-81.33421124452593,0.197967409130448,121.6,128.0,source_data/budget/legs/14ec082b83e8ab88/bar_time_series.csv,source_data/budget/legs/14ec082b83e8ab88/bar1.log
14ec082b83e8ab88,1PPF,complex,4000,2050.0,4000.0,100,3.9,64,-81.24879697940938,0.2031290673916419,249.6,256.0,source_data/budget/legs/14ec082b83e8ab88/bar_time_series.csv,source_data/budget/legs/14ec082b83e8ab88/bar1.log
8d7920a2a211d823,1PPF,partner2,1000,550.0,1000.0,100,0.9,64,-79.92636138610617,0.1776756126149434,57.6,64.0,source_data/budget/legs/8d7920a2a211d823/bar_time_series.csv,source_data/budget/legs/8d7920a2a211d823/bar1.log
8d7920a2a211d823,1PPF,partner2,2000,1050.0,2000.0,100,1.9,64,-80.37919561292446,0.1329351255350147,121.6,128.0,source_data/budget/legs/8d7920a2a211d823/bar_time_series.csv,source_data/budget/legs/8d7920a2a211d823/bar1.log
